	Монолог	Упражнение	Уверенность	Ок/Не ок	Unnamed: 3	alt_label	is_ok_calm
133	i think not often the reason for my my my my my my my my my my my my my my my my my my my my my my my my my my my ies is that i do not often go to the vet , so i do not know how my dog is doing and i am scared she is going to get scared and not do well around other people or dogs because she gets anxiety . i kind of blame myself for not experiencing her around a lot of people and dogs as a puppy . she even gets anxiety during thunderstorms or when the doorbell rings but i’m not sure what her reasoning is . we tend to always end up with dogs who have anxiety for some reason . i want to talk about right now my friend is just my dog so i feel responsible for pretty much everything with her , so , right now i am just happy that she’s ours	CalmDownExercise	-0.23520128	False		calm_down	0
134	you’ve given me something to think about . my father’s family and wondering if it has anything to do with me and my reactions to stress . could it be hereditary ? i started talking about my husband undermining my parenting and then you asked about my father . wondering if you can see a connection . i’m feeling tired . thank you for listening .	CalmDownExercise	-0.65824586	False		calm_down	0
135	wasn’t very nice things i saw and felt and i feel like i hate him . i do but i’ve been missing something and i feel like i didn’t deserve what i went through as a little girl . i just don’t understand why i had to get kidnapped and and abused and i wish i didn’t have to go through trauma now . i’m suffering and no matter what i do i feel like i’m all my fault like i can’t control my feelings of self-destruct and just feel like i i think it is my fault because i’m 22 years old now . i am with my mum but i’m still so saddened by my past . i have mental health problems . i believe as i am very up down and can’t control my moods . i literally feel lost i haven’t got a life .	CalmDownExercise	-0.60682416	False		calm_down	0
136	i feel this way because i’m scared to die . i keep overthinking about the future . i don’t wanna die .	CalmDownExercise	-0.010954219	True		calm_down	1
137	my parents are transphobic . my parents treat me fine . we are really close and they go out of their way to make sure i am happy . i just do not want to ruin that . i feel terrified when i talk to my parents about my feelings .	CalmDownExercise	-0.15615672	False		calm_down	0
138	i am meeting with my college group leader tomorrow to discuss conflicts that i have been having with him . i am very nervous about what will happen . he hurt me and made comments about my family which hurt me and made me very upset . that we are lazy people for not going to sunday morning church although we are going to church to serve throughout the week just not on sunday .	CalmDownExercise	-0.041037813	False		calm_down	0
139	all of it . taking care of the horses , taking care of my dogs , teaching the lessons . anything that requires me to leave my bed makes me want to cry and go back to bed . i could try to take a sick leave before my vacation . tanning is my favorite thing to do that helps me to relax for a little .	CalmDownExercise	-0.062455293	False		calm_down	0
140	i feel absolutely shit . i’ve tried so many times to kill myself , it is so bad . i’m not going to school because of my mental health and everyone thinks it’s because of something else but it’s because i can’t go because my mental health’s absolutely shite and if i go then it will become worse:((( i want to talk about hope .	CalmDownExercise	-0.0075455946	False		calm_down	0
141	i should tell my parents that i want to have sex with them . i feel ok , i’ll go tell them . i am a bit nervous about what they will say when i tell them .	CalmDownExercise	-0.6178554	False		calm_down	0
142	i think not me but my family may fall out with each other . no , i do not think that talking to them about my feelings will make it worse . they won’t understand . i struggle to not worry .	CalmDownExercise	-0.019243052	True		calm_down	1
143	thanks . i appreciate that . thank you . that’s awesome . i just don’t know how to keep my life in order . i feel like there is always more work than i can ever get done . and if i really let it get to me it overwhelms me .	CalmDownExercise	-0.38861066	True		after_break	1
144	i feel like i am just adding more stress to his load . . and then guilty as fuck . i think it’s 100% my fault . that if i were better he wouldn’t be so stressed . we are married , we carry each other is loads . . so while it may not be his responsibility he still try is to fix me which stresses him out that much more which then stresses me out more as well and the cycle continues .	CalmDownExercise	-0.5634068	False		calm_down	0
145	i am going to do nothing now . no , i am not great actually . i am just praying for her to feel better again .	CalmDownExercise	-0.20280682	False		calm_down	0
